time,open,high,low,close,MA,Smoothing Line,MA,Smoothing Line,Volume,Volume MA
1268746200,1150.82,1160.28,1150.35,1159.46,NaN,NaN,NaN,NaN,4369770000,4281221000
1268832600,1159.93,1169.84,1159.93,1166.21,NaN,NaN,NaN,NaN,4963200000,4316419500
1268919000,1166.13,1167.77,1161.16,1165.82,NaN,NaN,NaN,NaN,4234510000,4334214000
1269005400,1166.68,1169.2,1155.33,1159.9,NaN,NaN,NaN,NaN,5212410000,4397620500
1269264600,1157.82,1167.82,1152.88,1165.81,NaN,NaN,NaN,NaN,4261680000,4419982500
1269351000,1166.47,1174.72,1163.83,1174.17,NaN,NaN,NaN,NaN,4411640000,4414512000
1269437400,1172.69,1173.04,1166.01,1167.72,NaN,NaN,NaN,NaN,4705750000,4441381500
1269523800,1170.03,1180.69,1165.09,1165.73,NaN,NaN,NaN,NaN,5668900000,4498770000
1269610200,1167.57,1173.93,1161.48,1166.59,NaN,NaN,NaN,NaN,4708420000,4536931500
1269869400,1167.71,1174.85,1167.71,1173.32,NaN,NaN,NaN,NaN,4375580000,4563328500
1269955800,1173.75,1177.83,1168.92,1173.27,NaN,NaN,NaN,NaN,4085000000,4560844500
1270042200,1171.75,1174.56,1165.77,1169.43,NaN,NaN,NaN,NaN,4484340000,4587495500
1270128600,1171.23,1181.43,1170.69,1178.1,NaN,NaN,NaN,NaN,4006870000,4590588500
1270474200,1178.71,1187.73,1178.71,1187.44,NaN,NaN,NaN,NaN,3881620000,4578019500
1270560600,1186.01,1191.8,1182.77,1189.43,NaN,NaN,NaN,NaN,4086180000,4593594500
1270647000,1188.23,1189.6,1177.25,1182.44,NaN,NaN,NaN,NaN,5101430000,4589387500
1270733400,1181.75,1188.55,1175.12,1186.43,NaN,NaN,NaN,NaN,4726970000,4552280000
1270819800,1187.47,1194.66,1187.15,1194.37,NaN,NaN,NaN,NaN,4511570000,4544405500
1271079000,1194.93,1199.2,1194.71,1196.48,NaN,NaN,NaN,NaN,4607090000,4528352000
1271165400,1195.93,1199.04,1188.82,1197.3,NaN,NaN,NaN,NaN,5403580000,4590325500
1271251800,1198.68,1210.65,1198.68,1210.65,NaN,NaN,NaN,NaN,5760040000,4659839000
1271338200,1210.77,1213.92,1208.5,1211.67,NaN,NaN,NaN,NaN,5995330000,4711445500
1271424600,1210.17,1210.17,1186.77,1192.13,NaN,NaN,NaN,NaN,8108470000,4905143500
1271683800,1192.06,1197.87,1183.68,1197.52,NaN,NaN,NaN,NaN,6597740000,4974410000
1271770200,1199.04,1208.58,1199.04,1207.17,NaN,NaN,NaN,NaN,5316590000,5027155500
1271856600,1207.16,1210.99,1198.85,1205.93,NaN,NaN,NaN,NaN,5724310000,5092789000
1271943000,1202.52,1210.27,1190.19,1208.67,NaN,NaN,NaN,NaN,6035780000,5159290500
1272029400,1207.87,1217.28,1205.1,1217.28,NaN,NaN,NaN,NaN,5326060000,5142148500
1272288600,1217.06,1219.8,1211.07,1212.05,NaN,NaN,NaN,NaN,5647760000,5189115500
1272375000,1209.92,1211.38,1181.62,1183.71,NaN,NaN,NaN,NaN,7454540000,5343063500
1272461400,1184.59,1195.05,1181.81,1191.36,NaN,NaN,NaN,NaN,6342310000,5455929000
1272547800,1193.3,1209.36,1193.3,1206.78,NaN,NaN,NaN,NaN,6059410000,5534682500
1272634200,1206.77,1207.99,1186.32,1186.68,NaN,NaN,NaN,NaN,6048260000,5636752000
1272893400,1188.57,1205.13,1188.57,1202.26,NaN,NaN,NaN,NaN,4938050000,5689573500
1272979800,1197.5,1197.5,1168.12,1173.6,NaN,NaN,NaN,NaN,6594720000,5815000500
1273066200,1169.24,1175.94,1158.15,1165.87,NaN,NaN,NaN,NaN,6795940000,5899726000
1273152600,1164.38,1167.58,1065.79,1128.15,NaN,NaN,NaN,NaN,10617810000,6194268000
1273239000,1127.04,1135.13,1094.15,1110.88,NaN,NaN,NaN,NaN,9472910000,6442335000
1273498200,1122.27,1163.85,1122.27,1159.73,NaN,NaN,NaN,NaN,6893700000,6556665500
1273584600,1156.39,1170.48,1147.71,1155.79,NaN,NaN,NaN,NaN,5842550000,6578614000
1273671000,1155.43,1172.87,1155.43,1171.67,NaN,NaN,NaN,NaN,5225460000,6551885000
1273757400,1170.04,1173.57,1156.14,1157.43,NaN,NaN,NaN,NaN,4870640000,6495650500
1273843800,1157.18,1157.19,1126.14,1135.68,NaN,NaN,NaN,NaN,6126400000,6396547000
1274103000,1136.52,1141.88,1114.96,1136.94,NaN,NaN,NaN,NaN,5922920000,6362806000
1274189400,1138.78,1148.66,1117.2,1120.8,NaN,NaN,NaN,NaN,6170840000,6405518500
1274275800,1119.57,1124.27,1100.66,1115.05,NaN,NaN,NaN,NaN,6765800000,6457593000
1274362200,1107.34,1107.34,1071.58,1071.59,NaN,NaN,NaN,NaN,8328570000,6572232500
1274448600,1067.26,1090.16,1055.9,1087.69,NaN,NaN,NaN,NaN,5452130000,6578536000
1274707800,1084.78,1089.95,1072.7,1073.65,NaN,NaN,NaN,NaN,5224040000,6557350000
1274794200,1067.42,1074.75,1040.78,1074.03,NaN,NaN,NaN,NaN,7329580000,6551102000
1274880600,1075.51,1090.75,1065.59,1067.95,NaN,NaN,NaN,NaN,4521050000,6460039000
1274967000,1074.27,1103.52,1074.27,1103.06,NaN,NaN,NaN,NaN,5698460000,6441991500
1275053400,1102.59,1102.59,1084.78,1089.41,NaN,NaN,NaN,NaN,4871210000,6383139000
1275399000,1087.3,1094.77,1069.89,1070.71,NaN,NaN,NaN,NaN,5271480000,6399810500
1275485400,1073.01,1098.56,1072.03,1098.38,NaN,NaN,NaN,NaN,5026360000,6321392500
1275571800,1098.82,1105.67,1091.81,1102.83,NaN,NaN,NaN,NaN,4995970000,6231394000
1275658200,1098.43,1098.43,1060.5,1064.88,NaN,NaN,NaN,NaN,6180580000,6009532500
1275917400,1065.84,1071.36,1049.86,1050.47,NaN,NaN,NaN,NaN,5467560000,5809265000
1276003800,1050.81,1063.15,1042.17,1062,NaN,NaN,NaN,NaN,6192750000,5774217500
1276090200,1062.75,1077.74,1052.25,1055.69,NaN,NaN,NaN,NaN,5983200000,5781250000
1276176600,1058.77,1087.85,1058.77,1086.84,NaN,NaN,NaN,NaN,5144780000,5777216000
1276263000,1082.65,1092.25,1077.12,1091.6,NaN,NaN,NaN,NaN,4059280000,5736648000
1276522200,1095,1105.91,1089.03,1089.63,NaN,NaN,NaN,NaN,4425830000,5651619500
1276608600,1091.21,1115.59,1091.21,1115.23,NaN,NaN,NaN,NaN,4644490000,5587698000
1276695000,1114.02,1118.74,1107.13,1114.61,NaN,NaN,NaN,NaN,5002600000,5529286000
1276781400,1115.98,1117.72,1105.87,1116.04,NaN,NaN,NaN,NaN,4557760000,5418884000
1276867800,1116.16,1121.01,1113.93,1117.51,NaN,NaN,NaN,NaN,4555360000,5230223500
1277127000,1122.79,1131.23,1108.24,1113.2,NaN,NaN,NaN,NaN,4514360000,5183335000
1277213400,1113.9,1118.5,1094.18,1095.31,NaN,NaN,NaN,NaN,4514380000,5147852000
1277299800,1095.57,1099.64,1085.31,1092.04,NaN,NaN,NaN,NaN,4526150000,5007680500
1277386200,1090.93,1090.93,1071.6,1073.69,NaN,NaN,NaN,NaN,4814830000,5022369500
1277472600,1075.1,1083.56,1067.89,1076.76,NaN,NaN,NaN,NaN,5128840000,4993888500
1277731800,1077.5,1082.6,1071.45,1074.57,NaN,NaN,NaN,NaN,3896410000,4945148500
1277818200,1071.1,1071.1,1035.18,1041.24,NaN,NaN,NaN,NaN,6136700000,4988409500
1277904600,1040.56,1048.08,1028.33,1030.71,NaN,NaN,NaN,NaN,5067080000,4990445500
1277991000,1031.1,1033.58,1010.91,1027.37,NaN,NaN,NaN,NaN,6435770000,5062435500
1278077400,1027.65,1032.95,1015.93,1022.58,NaN,NaN,NaN,NaN,3968500000,4951831500
1278423000,1028.09,1042.5,1018.35,1028.06,NaN,NaN,NaN,NaN,4691240000,4913015500
1278509400,1028.54,1060.89,1028.54,1060.27,NaN,NaN,NaN,NaN,4931220000,4849939000
1278595800,1062.92,1071.25,1058.24,1070.25,NaN,NaN,NaN,NaN,4548460000,4778202000
1278682200,1070.5,1078.16,1068.1,1077.96,NaN,NaN,NaN,NaN,3506570000,4696291500
1278941400,1077.23,1080.78,1070.45,1078.75,NaN,NaN,NaN,NaN,3426990000,4664677000
1279027800,1080.65,1099.46,1080.65,1095.34,NaN,NaN,NaN,NaN,4640460000,4675408500
1279114200,1095.61,1099.08,1087.68,1095.17,NaN,NaN,NaN,NaN,4521050000,4669236500
1279200600,1094.46,1098.66,1080.53,1096.48,NaN,NaN,NaN,NaN,4552470000,4646730000
1279287000,1093.85,1093.85,1063.32,1064.88,NaN,NaN,NaN,NaN,5297350000,4683709500
1279546200,1066.85,1074.7,1061.11,1071.25,NaN,NaN,NaN,NaN,4089500000,4660416500
1279632600,1064.53,1083.94,1056.88,1083.48,NaN,NaN,NaN,NaN,4713280000,4670362500
1279719000,1086.67,1088.96,1065.25,1069.59,NaN,NaN,NaN,NaN,4747180000,4682002500
1279805400,1072.14,1097.5,1072.14,1093.67,NaN,NaN,NaN,NaN,4826900000,4697040000
1279891800,1092.17,1103.73,1087.88,1102.66,NaN,NaN,NaN,NaN,4524570000,4682527000
1280151000,1102.89,1115.01,1101.3,1115.01,NaN,NaN,NaN,NaN,4009650000,4626567500
1280237400,1117.36,1120.95,1109.78,1113.84,NaN,NaN,NaN,NaN,4725690000,4668031500
1280323800,1112.84,1114.66,1103.11,1106.13,NaN,NaN,NaN,NaN,4002390000,4561316000
1280410200,1108.07,1115.9,1092.82,1101.53,NaN,NaN,NaN,NaN,4612420000,4538583000
1280496600,1098.44,1106.44,1088.01,1101.6,NaN,NaN,NaN,NaN,4006450000,4417117000
1280755800,1107.53,1127.3,1107.53,1125.86,NaN,NaN,NaN,NaN,4144180000,4425901000
1280842200,1125.34,1125.44,1116.76,1120.46,NaN,NaN,NaN,NaN,4071820000,4394930000
1280928600,1121.06,1128.75,1119.46,1127.24,NaN,NaN,NaN,NaN,4057850000,4351261500
1281015000,1125.78,1126.56,1118.81,1125.81,NaN,NaN,NaN,NaN,3685560000,4308116500
1281101400,1122.07,1123.06,1107.17,1121.64,NaN,NaN,NaN,NaN,3857890000,4325682500
1281360600,1122.8,1129.24,1120.91,1127.79,NaN,NaN,NaN,NaN,3979360000,4353301000
1281447000,1122.92,1127.16,1111.58,1121.06,NaN,NaN,NaN,NaN,3979360000,4320246000
1281533400,1116.89,1116.89,1088.55,1089.47,NaN,NaN,NaN,NaN,4511860000,4319786500
1281619800,1081.48,1086.72,1076.69,1083.61,NaN,NaN,NaN,NaN,4521050000,4318215500
1281706200,1082.22,1086.25,1079,1079.25,NaN,NaN,NaN,NaN,3328890000,4219792500
1281965400,1077.49,1082.62,1069.49,1079.38,NaN,NaN,NaN,NaN,3142450000,4172440000
1282051800,1081.16,1100.14,1081.16,1092.54,NaN,NaN,NaN,NaN,3968210000,4135186500
1282138200,1092.08,1099.77,1085.76,1094.16,NaN,NaN,NaN,NaN,3724260000,4084040500
1282224600,1092.44,1092.44,1070.66,1075.63,NaN,NaN,NaN,NaN,4290540000,4057222500
1282311000,1075.63,1075.63,1063.91,1071.69,NaN,NaN,NaN,NaN,3761570000,4019072500
1282570200,1073.36,1081.58,1067.08,1067.36,NaN,NaN,NaN,NaN,3210950000,3979137500
1282656600,1063.2,1063.2,1046.68,1051.87,NaN,NaN,NaN,NaN,4436330000,3964669500
1282743000,1048.98,1059.38,1039.83,1055.33,NaN,NaN,NaN,NaN,4360190000,3982559500
1282829400,1056.28,1061.45,1045.4,1047.22,NaN,NaN,NaN,NaN,3646710000,3934274000
1282915800,1049.27,1065.21,1039.7,1064.59,NaN,NaN,NaN,NaN,4102460000,3939074500
1283175000,1062.9,1064.4,1048.79,1048.92,NaN,NaN,NaN,NaN,2917990000,3877765000
1283261400,1046.88,1055.14,1040.88,1049.33,NaN,NaN,NaN,NaN,4038770000,3876112500
1283347800,1049.72,1081.3,1049.72,1080.29,NaN,NaN,NaN,NaN,4396880000,3893064000
1283434200,1080.66,1090.1,1080.39,1090.1,NaN,NaN,NaN,NaN,3704210000,3893996500
1283520600,1093.61,1105.1,1093.61,1104.51,NaN,NaN,NaN,NaN,3534500000,3877827000
1283866200,1102.6,1102.6,1091.15,1091.84,NaN,NaN,NaN,NaN,3107380000,3834228000
1283952600,1092.36,1103.26,1092.36,1098.87,NaN,NaN,NaN,NaN,3224640000,3796492000
1284039000,1101.15,1110.27,1101.15,1104.18,NaN,NaN,NaN,NaN,3387770000,3740287500
1284125400,1104.57,1110.88,1103.92,1109.55,NaN,NaN,NaN,NaN,3061160000,3667293000
1284384600,1113.38,1123.87,1113.38,1121.9,NaN,NaN,NaN,NaN,4521050000,3726901000
1284471000,1121.16,1127.36,1115.58,1121.1,NaN,NaN,NaN,NaN,4521050000,3795831000
1284557400,1119.43,1126.46,1114.63,1125.07,NaN,NaN,NaN,NaN,3369840000,3765912500
1284643800,1123.89,1125.44,1118.88,1124.66,NaN,NaN,NaN,NaN,3364080000,3747903500
1284730200,1126.39,1131.47,1122.43,1125.59,NaN,NaN,NaN,NaN,4086140000,3737683500
1284989400,1126.57,1144.86,1126.57,1142.71,NaN,NaN,NaN,NaN,3364080000,3717809000
1285075800,1142.82,1148.59,1136.22,1139.78,NaN,NaN,NaN,NaN,4175660000,3766044500
1285162200,1139.49,1144.38,1131.58,1134.28,NaN,NaN,NaN,NaN,3911070000,3739781500
1285248600,1131.1,1136.77,1122.79,1124.83,NaN,NaN,NaN,NaN,3847850000,3714164500
1285335000,1131.69,1148.9,1131.69,1148.67,NaN,NaN,NaN,NaN,4123950000,3738026500
1285594200,1148.64,1149.92,1142,1142.16,NaN,NaN,NaN,NaN,3587860000,3712296500
1285680600,1142.31,1150,1132.09,1147.7,NaN,NaN,NaN,NaN,4025840000,3767689000
1285767000,1146.75,1148.63,1140.26,1144.73,NaN,NaN,NaN,NaN,3990280000,3765264500
1285853400,1145.97,1157.16,1136.08,1141.2,NaN,NaN,NaN,NaN,4284160000,3759628500
1285939800,1143.49,1150.3,1139.42,1146.24,NaN,NaN,NaN,NaN,4298910000,3789363500
1286199000,1144.96,1148.16,1131.87,1137.03,NaN,NaN,NaN,NaN,3604110000,3792844000
1286285400,1140.68,1162.76,1140.68,1160.75,NaN,NaN,NaN,NaN,4068840000,3840917000
1286371800,1159.81,1162.33,1154.85,1159.97,NaN,NaN,NaN,NaN,4073160000,3883343000
1286458200,1161.57,1163.87,1151.41,1158.06,NaN,NaN,NaN,NaN,3910550000,3909482000
1286544600,1158.36,1167.73,1155.58,1165.15,NaN,NaN,NaN,NaN,3871420000,3949995000
1286803800,1165.32,1168.68,1162.02,1165.32,NaN,NaN,NaN,NaN,2505900000,3849237500
1286890200,1164.28,1172.58,1155.71,1169.77,NaN,NaN,NaN,NaN,4076170000,3826993500
1286976600,1171.32,1184.38,1171.32,1178.1,NaN,NaN,NaN,NaN,4969410000,3906972000
1287063000,1177.82,1178.89,1166.71,1173.81,NaN,NaN,NaN,NaN,4969410000,3987238500
1287149400,1177.47,1181.2,1167.12,1176.19,NaN,NaN,NaN,NaN,5724910000,4069177000
1287408600,1176.83,1185.53,1174.55,1184.71,NaN,NaN,NaN,NaN,4450050000,4123475500
1287495000,1178.64,1178.64,1159.71,1165.9,NaN,NaN,NaN,NaN,5600120000,4194698500
1287581400,1166.74,1182.94,1166.74,1178.17,NaN,NaN,NaN,NaN,5027880000,4250539000
1287667800,1179.82,1189.43,1171.17,1180.26,NaN,NaN,NaN,NaN,4625470000,4289420000
1287754200,1180.52,1183.93,1178.99,1183.08,NaN,NaN,NaN,NaN,3177890000,4242117000
1288013400,1184.74,1196.14,1184.74,1185.62,NaN,NaN,NaN,NaN,4221380000,4273793000
1288099800,1184.88,1187.11,1177.72,1185.64,NaN,NaN,NaN,NaN,4203680000,4282685000
1288186200,1183.84,1183.84,1171.7,1182.45,NaN,NaN,NaN,NaN,4335670000,4299954500
1288272600,1184.47,1189.53,1177.1,1183.78,NaN,NaN,NaN,NaN,4283460000,4299919500
1288359000,1183.87,1185.46,1179.7,1183.26,NaN,NaN,NaN,NaN,3537880000,4261868000
1288618200,1185.71,1195.81,1177.65,1184.38,NaN,NaN,NaN,NaN,4129180000,4288121500
1288704600,1187.86,1195.88,1187.86,1193.57,NaN,NaN,NaN,NaN,3866200000,4277989500
1288791000,1193.79,1198.3,1183.56,1197.96,NaN,NaN,NaN,NaN,4665480000,4307605500
1288877400,1198.34,1221.25,1198.34,1221.06,NaN,NaN,NaN,NaN,5695470000,4396851500
1288963800,1221.2,1227.08,1220.29,1225.85,NaN,NaN,NaN,NaN,5637460000,4485153500
1289226600,1223.24,1224.57,1217.55,1223.25,NaN,NaN,NaN,NaN,3937230000,4556720000
1289313000,1223.59,1226.84,1208.94,1213.4,NaN,NaN,NaN,NaN,4848040000,4595313500
1289399400,1213.14,1218.75,1204.33,1218.71,NaN,NaN,NaN,NaN,4561300000,4574908000
1289485800,1213.04,1215.45,1204.49,1213.54,NaN,NaN,NaN,NaN,3931120000,4522993500
1289572200,1209.07,1210.5,1194.08,1199.21,NaN,NaN,NaN,NaN,4213620000,4447429000
1289831400,1200.44,1207.43,1197.15,1197.75,NaN,NaN,NaN,NaN,3503370000,4400095000
1289917800,1194.79,1194.79,1173,1178.34,NaN,NaN,NaN,NaN,5116380000,4375908000
1290004200,1178.33,1183.56,1175.82,1178.59,NaN,NaN,NaN,NaN,3904780000,4319753000
1290090600,1183.75,1200.29,1183.75,1196.69,NaN,NaN,NaN,NaN,4687260000,4322842500
1290177000,1196.12,1199.97,1189.44,1199.73,NaN,NaN,NaN,NaN,3675390000,4347717500
1290436200,1198.07,1198.94,1184.58,1197.84,NaN,NaN,NaN,NaN,3689500000,4321123500
1290522600,1192.51,1192.51,1176.91,1180.73,NaN,NaN,NaN,NaN,4133070000,4317593000
1290609000,1183.7,1198.62,1183.7,1198.35,NaN,NaN,NaN,NaN,3384250000,4270022000
1290781800,1194.16,1194.16,1186.93,1189.4,NaN,NaN,NaN,NaN,1613820000,4136540000
1291041000,1194.16,1194.16,1173.64,1187.76,NaN,NaN,NaN,NaN,3673450000,4143318500
1291127400,1182.96,1187.4,1174.14,1180.55,NaN,NaN,NaN,NaN,4284700000,4151094500
1291213800,1186.6,1207.61,1186.6,1206.07,NaN,NaN,NaN,NaN,4548110000,4185190000
1291300200,1206.81,1221.89,1206.81,1221.53,NaN,NaN,NaN,NaN,4970800000,4200456000
1291386600,1219.93,1225.57,1216.82,1224.71,NaN,NaN,NaN,NaN,3735780000,4102471500
1291645800,1223.87,1225.8,1220.67,1223.12,NaN,NaN,NaN,NaN,3527370000,3996967000
1291732200,1227.25,1235.05,1223.25,1223.75,NaN,NaN,NaN,NaN,6970630000,4148637000
1291818600,1225.02,1228.93,1219.5,1228.28,NaN,NaN,NaN,NaN,4607590000,4136614500
1291905000,1230.14,1234.71,1226.85,1233,NaN,NaN,NaN,NaN,4522510000,4134675000
1291991400,1233.85,1240.4,1232.58,1240.4,NaN,NaN,NaN,NaN,4547310000,4165484500
1292250600,1242.52,1246.73,1240.34,1240.46,NaN,NaN,NaN,NaN,4361240000,4172865500
1292337000,1241.84,1246.59,1238.17,1241.59,NaN,NaN,NaN,NaN,4132350000,4204314500
1292423400,1241.58,1244.25,1234.01,1235.23,NaN,NaN,NaN,NaN,4407340000,4168862500
1292509800,1236.34,1243.75,1232.85,1242.87,NaN,NaN,NaN,NaN,4736820000,4210464500
1292596200,1243.63,1245.81,1239.87,1243.91,NaN,NaN,NaN,NaN,4632470000,4207725000
1292855400,1245.76,1250.2,1241.51,1247.08,NaN,NaN,NaN,NaN,3548140000,4201362500
1292941800,1249.43,1255.82,1249.43,1254.6,NaN,NaN,NaN,NaN,3479670000,4190871000
1293028200,1254.94,1259.39,1254.94,1258.84,NaN,NaN,NaN,NaN,1285590000,4048497000
1293114600,1257.53,1258.59,1254.05,1256.77,NaN,NaN,NaN,NaN,2515020000,4005035500
1293460200,1254.66,1258.43,1251.48,1257.54,NaN,NaN,NaN,NaN,1992470000,4023968000
1293546600,1259.1,1259.9,1256.22,1258.51,NaN,NaN,NaN,NaN,2478450000,3964218000
1293633000,1258.78,1262.6,1258.78,1259.78,NaN,NaN,NaN,NaN,2214380000,3860702000
1293719400,1259.44,1261.09,1256.32,1257.88,NaN,NaN,NaN,NaN,1970720000,3731832500
1293805800,1256.76,1259.34,1254.19,1257.64,NaN,NaN,NaN,NaN,1799770000,3573281000
1294065000,1257.62,1276.17,1257.62,1271.89,NaN,NaN,NaN,NaN,4286670000,3600825500
1294151400,1272.95,1274.12,1262.66,1270.2,NaN,NaN,NaN,NaN,4796420000,3664278000
1294237800,1268.78,1277.63,1265.36,1276.56,NaN,NaN,NaN,NaN,4764920000,3553992500
1294324200,1275.47,1278.17,1270.43,1273.85,NaN,NaN,NaN,NaN,4844100000,3565818000
1294410600,1274.41,1276.83,1261.7,1271.5,NaN,NaN,NaN,NaN,4963110000,3587848000
1294669800,1270.84,1271.52,1262.18,1269.75,NaN,NaN,NaN,NaN,4036450000,3562305000
1294756200,1272.58,1277.25,1269.62,1274.48,NaN,NaN,NaN,NaN,4050750000,3546780500
1294842600,1275.65,1286.87,1275.65,1285.96,NaN,NaN,NaN,NaN,4226940000,3551510000
1294929000,1285.78,1286.7,1280.47,1283.76,NaN,NaN,NaN,NaN,4310840000,3546685000
1295015400,1282.9,1293.24,1281.24,1293.24,NaN,NaN,NaN,NaN,4661590000,3542923500
1295361000,1293.22,1296.06,1290.16,1295.02,NaN,NaN,NaN,NaN,5284990000,3575549500
1295447400,1294.52,1294.6,1278.92,1281.92,NaN,NaN,NaN,NaN,4743710000,3635328000
1295533800,1280.85,1283.35,1271.26,1280.26,NaN,NaN,NaN,NaN,4935320000,3708110500
1295620200,1283.63,1291.21,1282.07,1283.35,NaN,NaN,NaN,NaN,4935320000,3890597000
1295879400,1283.29,1291.93,1282.47,1290.84,NaN,NaN,NaN,NaN,3902470000,3959969500
1295965800,1288.17,1291.26,1281.07,1291.18,NaN,NaN,NaN,NaN,4595380000,4090115000
1296052200,1291.97,1299.74,1291.97,1296.63,NaN,NaN,NaN,NaN,4730980000,4202741500
1296138600,1297.51,1301.29,1294.41,1299.54,NaN,NaN,NaN,NaN,4309190000,4307482000
1296225000,1299.63,1302.67,1275.1,1276.34,NaN,NaN,NaN,NaN,5618630000,4489877500
1296484200,1276.5,1287.17,1276.5,1286.12,NaN,NaN,NaN,NaN,4167160000,4608247000
1296570600,1289.14,1308.86,1289.14,1307.59,NaN,NaN,NaN,NaN,5164500000,4652138500
1296657000,1305.91,1307.61,1302.62,1304.03,NaN,NaN,NaN,NaN,4098260000,4617230500
1296743400,1302.77,1308.6,1294.83,1307.1,NaN,NaN,NaN,NaN,4370990000,4597534000
1296829800,1307.01,1311,1301.67,1310.87,NaN,NaN,NaN,NaN,3925950000,4551626500
1297089000,1311.85,1322.85,1311.85,1319.05,NaN,NaN,NaN,NaN,3902270000,4498584500
1297175400,1318.76,1324.87,1316.03,1324.57,NaN,NaN,NaN,NaN,3881530000,4490838500
1297261800,1322.48,1324.54,1314.89,1320.88,NaN,NaN,NaN,NaN,3922240000,4484413000
1297348200,1318.13,1322.78,1311.74,1321.87,NaN,NaN,NaN,NaN,4184610000,4482296500
1297434600,1318.66,1330.79,1316.08,1329.15,NaN,NaN,NaN,NaN,4219300000,4477719500
1297693800,1328.73,1332.96,1326.9,1332.32,NaN,NaN,NaN,NaN,3567040000,4422992000
1297780200,1330.43,1330.43,1324.61,1328.01,NaN,NaN,NaN,NaN,3926860000,4355085500
1297866600,1329.51,1337.61,1329.51,1336.32,NaN,NaN,NaN,NaN,1966450000,4216222500
1297953000,1334.37,1341.5,1331,1340.43,NaN,NaN,NaN,NaN,1966450000,4067779000
1298039400,1340.38,1344.07,1338.12,1343.01,NaN,NaN,NaN,NaN,1162310000,3879128500
1298385000,1338.91,1338.91,1312.33,1315.44,NaN,NaN,NaN,NaN,1322780000,3750144000
1298471400,1315.44,1317.91,1299.55,1307.4,NaN,NaN,NaN,NaN,1330340000,3586892000
1298557800,1307.47,1310.91,1294.26,1306.1,NaN,NaN,NaN,NaN,1222900000,3411488000
1298644200,1307.34,1320.61,1307.34,1319.88,NaN,NaN,NaN,NaN,3836030000,3387830000
1298903400,1321.61,1329.38,1320.55,1327.22,NaN,NaN,NaN,NaN,1252850000,3169541000
1298989800,1328.64,1332.09,1306.14,1306.33,NaN,NaN,NaN,NaN,1180420000,3020204000
1299076200,1305.47,1314.19,1302.58,1308.44,NaN,NaN,NaN,NaN,1025000000,2813229000
1299162600,1312.37,1332.28,1312.37,1330.97,NaN,NaN,NaN,NaN,4340470000,2825339500
1299249000,1330.73,1331.08,1312.59,1321.15,NaN,NaN,NaN,NaN,4223740000,2817977000
1299508200,1322.72,1327.68,1303.99,1310.13,NaN,NaN,NaN,NaN,3964730000,2819916000
1299594600,1311.05,1325.74,1306.86,1321.82,NaN,NaN,NaN,NaN,4531420000,2851373500
1299681000,1319.92,1323.21,1312.27,1320.02,NaN,NaN,NaN,NaN,3709520000,2842773000
1299767400,1315.72,1315.72,1294.21,1295.11,NaN,NaN,NaN,NaN,4723020000,2882812000
1299853800,1293.43,1308.35,1291.99,1304.28,NaN,NaN,NaN,NaN,3740400000,2860601500
1300109400,1301.19,1301.19,1286.37,1296.39,NaN,NaN,NaN,NaN,4050370000,2852155000
1300195800,1288.46,1288.46,1261.12,1281.87,NaN,NaN,NaN,NaN,5201400000,2933873000
1300282200,1279.46,1280.91,1249.05,1256.88,NaN,NaN,NaN,NaN,5833000000,3029180000
1300368600,1261.61,1278.88,1261.61,1273.72,NaN,NaN,NaN,NaN,4134950000,3137605000
1300455000,1276.71,1288.88,1276.18,1279.2,NaN,NaN,NaN,NaN,4685500000,3273557500
1300714200,1281.65,1300.58,1281.65,1298.38,NaN,NaN,NaN,NaN,4223730000,3426628500
1300800600,1298.29,1298.47,1293.77,1293.77,NaN,NaN,NaN,NaN,3576550000,3539317000
1300887000,1292.19,1300.51,1284.05,1297.54,NaN,NaN,NaN,NaN,3842350000,3664917500
1300973400,1300.61,1311.34,1297.74,1309.66,NaN,NaN,NaN,NaN,4223740000,3814959500
1301059800,1311.8,1319.18,1310.15,1313.8,NaN,NaN,NaN,NaN,4223740000,3834345000
1301319000,1315.45,1319.74,1310.19,1310.19,NaN,NaN,NaN,NaN,3215170000,3932461000
1301405400,1309.37,1319.45,1305.26,1319.44,NaN,NaN,NaN,NaN,3482580000,4047569000
1301491800,1321.89,1331.74,1321.89,1328.26,NaN,NaN,NaN,NaN,3809570000,4186797500
1301578200,1327.44,1329.77,1325.03,1325.83,NaN,NaN,NaN,NaN,3566270000,4148087500
1301664600,1329.48,1337.85,1328.89,1332.41,NaN,NaN,NaN,NaN,4223740000,4148087500
1301923800,1333.56,1336.74,1329.1,1332.87,NaN,NaN,NaN,NaN,4223740000,4161038000
1302010200,1332.03,1338.21,1330.03,1332.63,NaN,NaN,NaN,NaN,3852280000,4127081000
1302096600,1335.94,1339.38,1331.09,1335.54,NaN,NaN,NaN,NaN,4223740000,4152792000
1302183000,1334.82,1338.8,1326.56,1333.51,NaN,NaN,NaN,NaN,4005600000,4116921000
1302269400,1336.16,1339.46,1322.94,1328.17,NaN,NaN,NaN,NaN,3582810000,4109041500
1302528600,1329.01,1333.77,1321.06,1324.46,NaN,NaN,NaN,NaN,3478970000,4080471500
1302615000,1321.96,1321.96,1309.51,1314.16,NaN,NaN,NaN,NaN,4275490000,4034176000
1302701400,1314.03,1321.35,1309.19,1314.41,NaN,NaN,NaN,NaN,3850860000,3935069000
